,grantee_num,States,cofips_g,city,grantee_name,address,city_name,grantee_name65
711,40707,TN,57,2105,RUTLEDGE-GRAINGER CO E O AUTHORITY,AMERICAN LEGION BUILDING,RUTLEDGE,RUTLEDGE-GRAINGER CO E O AUTHORITY
712,40709,TN,63,1700,"DOUGLAS-CHEROKEE ECONOMIC AUTHORITY, INC",PO BOX 1218,MORRISTOWN,"DOUGLAS-CHEROKEE ECONOMIC AUTHORITY, INC"
713,40713,TN,65,400,CHATTANOOGA-HAMILTON COUNTY CAA,1022 E 9TH ST,CHATTANOOGA,CHATTANOOGA-HAMILTON COUNTY CAA
714,40723,TN,23,1080,CHICKASAW AREA DEVELOPMENT COMMISSION,225 W MAIN ST,HENDERSON,CHICKASAW AREA DEVELOPMENT COMMISSION
715,40726,TN,75,300,BIG HATCHIE DEVELOPMENT CORP,PO BX 223 111 SO RUSSELL ST,BROWNSVILLE,BIG HATCHIE DEVELOPMENT CORP
716,40729,TN,83,800,HIGHLAND RIM ECONOMIC CORPORATION,PO BOX 208,ERIN,HIGHLAND RIM ECONOMIC CORPORATION
717,40737,TN,93,1300,KNOXVILLE-KNOX COUNTY CA COMMITTEE,2661 MAGNOLIA AVE,KNOXVILLE,KNOXVILLE-KNOX COUNTY CA COMMITTEE
718,40744,TN,97,2050,LAUDERDALE-CROCKETT ECONOMIC OPPR CORP,PO BX 379     REFER 40515,RIPLEY,LAUDERDALE-CROCKETT ECONOMIC OPPR CORP
719,40756,TN,103,1940,ELK & DUCK RIVERS COMMUNITY ASSOCIATION,PO BOX 128,PETERSBURG,ELK & DUCK RIVERS COMMUNITY ASSOCIATION
720,40759,TN,111,1310,CORDELL HULL ECONOMIC OPPORTUNITY CORP,501 COLLEGE ST,LAFAYETTE,CORDELL HULL ECONOMIC OPPORTUNITY CORP
721,40765,TN,131,2480,NW TENNESSEE ECONOMIC DEVELOPMENT COUN,"EVERETT-STEWART AIR., BOX 683",UNION CITY,NW TENNESSEE ECONOMIC DEVELOPMENT COUN
722,40769,TN,141,1680,"LIVINGSTON, BYRDSTOWN, JAMESTOWN, COOKEV","400 CRAWFORD AVE, PO BOX 158",MONTEREY,"LIVINGSTON, BYRDSTOWN, JAMESTOWN, COOKEV"
723,40772,TN,145,1290,LOUDON-ROANE COM ACT AGCY SEE NO 40562,PO BOX 887,KINGSTON,LOUDON-ROANE COM ACT AGCY SEE NO 40562
724,40780,TN,149,1750,STONES RIVER EC.OPPORTUNITY COMM. INC.,109 N SPRING STREET,MURFREESBORO,STONES RIVER EC.OPPORTUNITY COMM. INC.
725,40783,TN,151,1193,ONEIDA-SCOTT CO ECON OPR,PO BX 62,HUNTSVILLE,ONEIDA-SCOTT CO ECON OPR
726,40788,TN,153,690,SEQUATCHIE VALLEY ECONOMIC AUTHORITY INC,PO BOX 536,DUNLAP,SEQUATCHIE VALLEY ECONOMIC AUTHORITY INC
727,40802,TN,165,890,SUMNER CO COMMUNITY ACTION PROG,1158 BOYERS MCKEE BLD SEE40513,GALLATIN,SUMNER CO COMMUNITY ACTION PROG
728,40809,TN,179,1280,"UPPER EAST TENNESSEE EO AUTHORITY, INC",PO BOX 46,KINGSPORT,"UPPER EAST TENNESSEE EO AUTHORITY, INC"
729,40818,TN,187,850,WILLIAMSON CO ECON OPPORTUNITY PROGRAM,COURTHOUSE ANNEX,FRANKLIN,WILLIAMSON CO ECON OPPORTUNITY PROGRAM
733,40842,TN,1,440,ANDERSON CNT COMMUNITY ACTION COMMISSION,135 E BROAD ST,CLINTON,ANDERSON CNT COMMUNITY ACTION COMMISSION
736,40851,TN,37,1760,LEGAL SERVICES OF NASHVILLE INC,615 STAHLMAN BUILDING,NASHVILLE,LEGAL SERVICES OF NASHVILLE INC
751,40978,TN,117,1380,TENCO DEVELOPMENTS INC,"126 END AVE, SOUTH",LEWISBURG,TENCO DEVELOPMENTS INC
992,60004,TX,61,940,CAMERON CO LEGAL AID SOCIETY,1203 E MONROE,BROWNSVILLE,CAMERON CO LEGAL AID SOCIETY
995,60015,TX,453,330,COORDINATING BD TEXAS COLL & UNIV SYSTEM,P O BOX 12788,AUSTIN,COORDINATING BD TEXAS COLL & UNIV SYSTEM
996,60016,TX,249,0,COMMUNITY ACTION CORP OF SOUTH TEXAS,PO DRAWER 1820,ALICE,COMMUNITY ACTION CORP OF SOUTH TEXAS
999,60023,TX,329,5030,PERMIAN BASIN PLANNED PARENTHOOD INC,401 ABC BLDG,ODESSA,PERMIAN BASIN PLANNED PARENTHOOD INC
1000,60024,TX,29,6090,UNIV OF TEXAS MED SCHOOL AT SAN ANTONIO,7703 FLOYD CURL DRIVE,SAN ANTONIO,UNIV OF TEXAS MED SCHOOL AT SAN ANTONIO
1002,60032,TX,201,3280,HARRIS COUNTY HOSPITAL DISTRICT,P O BOX 66769,HOUSTON,HARRIS COUNTY HOSPITAL DISTRICT
1003,60033,TX,113,1730,DALLAS LEGAL SERVICES FOUNDATION INC,912 COMMERCE ST WHLSE MER BDG,DALLAS,DALLAS LEGAL SERVICES FOUNDATION INC
1006,60044,TX,507,1660,CRYSTAL CITY INDEPENDENT SCHOOL DISTRICT,805 EAST CROCKETT,CRYSTAL CITY,CRYSTAL CITY INDEPENDENT SCHOOL DISTRICT
1009,60050,TX,245,490,LAMAR UNIVERSITY,LAMAR MANPOWER CENTER,BEAUMONT TEXAS,LAMAR UNIVERSITY
1010,60053,TX,215,2110,PAN AMERICAN UNIVERSITY,1201 W HARRIMAN,EDINBURG,PAN AMERICAN UNIVERSITY
1012,60055,TX,29,6090,MEXICAN AMERICAN UNITY COUNCIL,615 PEREZ STREET,SAN ANTONIO,MEXICAN AMERICAN UNITY COUNCIL
1013,60056,TX,215,5330,AMIGOS UNIDOS FEDERAL CREDIT UNION,507 SOUTH NEBRASKA,SAN JUAN,AMIGOS UNIDOS FEDERAL CREDIT UNION
1014,60057,TX,41,970,BRAZOS COUNTY COMMUNITY ACTION COMM,P O BOX 512,BRYAN,BRAZOS COUNTY COMMUNITY ACTION COMM
1015,60058,TX,29,6090,S W PROGRAM DEVELOPMENT CORP,P O BOX 5600,SAN ANTONIO,S W PROGRAM DEVELOPMENT CORP
1019,60064,TX,91,4870,COMMUNITY COUNCIL OF SOUTH CENTRAL TEXAS,430 W MILL,NEW BRAUNFELS,COMMUNITY COUNCIL OF SOUTH CENTRAL TEXAS
1025,60083,TX,201,3280,NEIGHBORHOOD CNETERS-DAY CARE ASSOC,9 CHELSEA BLVD,HOUSTON,NEIGHBORHOOD CNETERS-DAY CARE ASSOC
1028,60089,TX,395,850,BRAZOS VALLEY COMMUNITY ACTION PROGRAM,P O BOX 429,FRANKLIN,BRAZOS VALLEY COMMUNITY ACTION PROGRAM
1097,60701,TX,21,6430,"BASTROP COUNTY COMMUNITY ACTION, INC.","PO BOX 753, 300 OLIVE ST",SMITHVILLE,"BASTROP COUNTY COMMUNITY ACTION, INC."
1098,60712,TX,25,510,COMM COUNCIL OF BEE COUNTY,114 W CORPUS CHRISTI BOX 1049,BEEVILLE,COMM COUNCIL OF BEE COUNTY
1099,60730,TX,29,6090,ECONOMIC OPPORTUNITIES DEVELOPMENT CORP,"212 STUMBERG, PO BOX 9326",SAN ANTONIO,ECONOMIC OPPORTUNITIES DEVELOPMENT CORP
1100,60745,TX,37,6800,BOWIE COUNTY ECONOMIC ADVANCEMENT CORP,1510 PLUM STREET,TEXARKANA,BOWIE COUNTY ECONOMIC ADVANCEMENT CORP
1101,60757,TX,377,4320,"BIG BEND COMMUNITY ACTION COMMITTEE, INC",PO BOX 265,MARFA,"BIG BEND COMMUNITY ACTION COMMITTEE, INC"
1102,60777,TX,61,940,"CAMERON & WILLACY COUNTIES COM PROJ, INC",601 E. ELIZABETH ST.,BROWNSVILLE,"CAMERON & WILLACY COUNTIES COM PROJ, INC"
1103,60793,TX,67,4000,COMM COUN OF CASS MARION & MORRIS CNT,PO BOX 427,LINDEN,COMM COUN OF CASS MARION & MORRIS CNT
1104,60802,TX,83,0,"CENTRAL TEXAS OPPORTUNITIES,INC.",BOX 820,COLEMAN,"CENTRAL TEXAS OPPORTUNITIES,INC."
1105,60826,TX,113,1730,DALLAS COUNTY CA COMMITTEE INC.,2000 NORTH CENTRAL EXPRESSWAY,DALLAS,DALLAS COUNTY CA COMMITTEE INC.
1106,60836,TX,115,3860,LAMESA-DAWSON COUNTY CA COUNCIL,1114 N DALLAS,LAMESA,LAMESA-DAWSON COUNTY CA COUNCIL
1107,60859,TX,141,2190,"EL PASO CAP - PROJECT BRAVO, INC.",716 N PIEDRAS ST,EL PASO,"EL PASO CAP - PROJECT BRAVO, INC."
1108,60868,TX,141,2190,HEP VT EL PASO,CAMPUS BOX 29,EL PASO,HEP VT EL PASO
1109,60887,TX,159,4760,"N.E.T. OPPORTUNITIES, INC.",P.O. BOX 478,MT. VERNON,"N.E.T. OPPORTUNITIES, INC."
1110,60892,TX,167,2570,"GALVESTON COUNTY CA COUNCIL, INC.",4128 BROADWAY,GALVESTON,"GALVESTON COUNTY CA COUNCIL, INC."
1111,60908,TX,187,6290,COMM COUNCIL OF GUADALUPE CO INC,205 E. WEINERT,SEGUIN,COMM COUNCIL OF GUADALUPE CO INC
1112,60925,TX,201,3280,HARRIS CNT COMMUNITY ACTION ASSOCIATION,6300 BOWLING GREEN,HOUSTON,HARRIS CNT COMMUNITY ACTION ASSOCIATION
1113,60935,TX,201,3280,UNIVERSITY OF HOUSTON,3801 CULLEN BLVD,HOUSTON,UNIVERSITY OF HOUSTON
1114,60936,TX,203,4360,HARRISON-PANOLA CA ASSOCIATION INC.,"PO BOX 1343, 709 BARNEY ST",MARSHALL,HARRISON-PANOLA CA ASSOCIATION INC.
1115,60937,TX,209,6170,CA INC HAYS AND CALDWELL COUNTIES,"PO BOX 644, 623 SOUTH LBJ DR",SAN MARCOS,CA INC HAYS AND CALDWELL COUNTIES
1116,60941,TX,215,2110,ASSOCIATED CITY-COUNTY ECONOMIC DEV CORP,"314 SOUTH CLOSNER, PO BX 1198",EDINBURG,ASSOCIATED CITY-COUNTY ECONOMIC DEV CORP
1117,60963,TX,217,3210,"COMMUNITY ACTION, INC. OF HILL COUNTY",PO BOX 438,HILLSBORO,"COMMUNITY ACTION, INC. OF HILL COUNTY"
1118,60967,TX,201,3950,"SOUTH PLAINS CA ASSOCIATION, INC.",BOX 610  -  CITY PARK,LEVELLAND,"SOUTH PLAINS CA ASSOCIATION, INC."
1119,60979,TX,245,490,"JEFFERSON COUNTY EO COM, INC","525 BUFORD ST, ROSARY HALL",BEAUMONT,"JEFFERSON COUNTY EO COM, INC"
1120,60994,TX,273,3700,KLEBERG COUNTY CAC,P O BOX 1458 214 NO 14TH ST,KINGSVILLE,KLEBERG COUNTY CAC
1121,61008,TX,283,1580,"EO DEV CORP OF FRIO, LA SALLE, MULLON CN",411 N WILLOW,PEARSALL,"EO DEV CORP OF FRIO, LA SALLE, MULLON CN"
1122,61021,TX,303,4140,CA BOARD IN LUBBOCK COUNTY INC,"1205 TEXAS AVE, ROOM 412",LUBBOCK,CA BOARD IN LUBBOCK COUNTY INC
1123,61030,TX,309,7210,ECONOMIC OPPORTUNITIES ADVANCEMENT CORP,110 SOUTH 12TH,WACO,ECONOMIC OPPORTUNITIES ADVANCEMENT CORP
1124,61043,TX,321,470,ECONOMIC ACTION COMMITTEE OF MATAGORDA,2604 NICHOLS ST,BAY CITY,ECONOMIC ACTION COMMITTEE OF MATAGORDA
1125,61054,TX,329,4560,MIDLAND COMMUNITY ACTION AGENCY INC,PO BOX 37,MIDLAND,MIDLAND COMMUNITY ACTION AGENCY INC
1126,61064,TX,347,4810,"COMMUNITY ACTION NACOGDOCHES, INC.",PO BOX 925,NACOGDOCHES,"COMMUNITY ACTION NACOGDOCHES, INC."
1127,61068,TX,349,1570,"NAVARRO CNT ACTION COMMITTEE, INC.","PO BOX 612, 200 SOUTH 7TH",CORSICANA,"NAVARRO CNT ACTION COMMITTEE, INC."
1128,61081,TX,355,1550,NUECES COUNTY COMMUNITY ACTION AGENCY,3105 LEOPARD STREET,CORPUS CHRISTI,NUECES COUNTY COMMUNITY ACTION AGENCY
1129,61107,TX,363,4630,PALO PINTO COMMUNITY SERVICE CORPORATION,608 NORTH OAK,MINERAL WELLS,PALO PINTO COMMUNITY SERVICE CORPORATION
1130,61111,TX,375,150,TEXAS PANHANDLE COMMUNITY ACTION CORP,1605 WEST SEVENTH ST,AMARILLO,TEXAS PANHANDLE COMMUNITY ACTION CORP
1131,61124,TX,389,5280,COMM COUNCIL OF REEVES CO,"1100 SO LOCUST, PO BOX 2006",PECOS,COMM COUNCIL OF REEVES CO
1132,61126,TX,395,2460,ECON OPP ADVANCNT CORP OF ROBERTSON CO,DRAWER 429,FRANKLIN,ECON OPP ADVANCNT CORP OF ROBERTSON CO
1133,61133,TX,401,3120,RUSK-CHEROKEE COMMUNITY ACTION PROGRAM,PO BOX 1107,HENDERSON,RUSK-CHEROKEE COMMUNITY ACTION PROGRAM
1134,61145,TX,409,4400,MATHIS COMMUNITY ACTION COMMITTEE,P.O.BOX 608,MATHIS,MATHIS COMMUNITY ACTION COMMITTEE
1135,61147,TX,409,6400,SAN PATRICIO CNT COMM ON YOUTH ED & JOB,111 N ODEM AVE,SINTON,SAN PATRICIO CNT COMM ON YOUTH ED & JOB
1136,61150,TX,411,6190,"HILL COUNTRY COMMUNITY ACTION ASSN., INC","900 W COMMERCE, PO BOX 846",SAN SABA,"HILL COUNTRY COMMUNITY ACTION ASSN., INC"
1137,61159,TX,419,1270,"TRI-COUNTY COMMUNITY ACTION, INC.",118 SELMA,CENTER,"TRI-COUNTY COMMUNITY ACTION, INC."
1138,61167,TX,427,0,COMMUNITY ACTION COUNCIL OF SOUTH TEXAS,420 E MAIN ST,RIO GRANDE CITY,COMMUNITY ACTION COUNCIL OF SOUTH TEXAS
1139,61172,TX,45,290,ASPERMONT SMALL BUSINESS DEV CENTER INC,BOX 188,ASPERMONT,ASPERMONT SMALL BUSINESS DEV CENTER INC
1140,61179,TX,439,2450,GREATER FORT WORTH & TARRANT COUNTY CAA,1008 MACON ST,FORT WORTH,GREATER FORT WORTH & TARRANT COUNTY CAA
1141,61181,TX,441,30,CAP INC. OF TAYLOR COUNTY,1162 CHESTNUT,ABILENE,CAP INC. OF TAYLOR COUNTY
1142,61184,TX,451,6080,TOM GREEN COUNTY CA COUNCIL,ROOM 807 - 7 WEST TWOHIG BLDG,SAN ANGELO,TOM GREEN COUNTY CA COUNCIL
1143,61191,TX,453,330,HUMAN OPPORTUNITIES CORPORATION,PO BOX 1088 205 WEST NINTH ST,AUSTIN,HUMAN OPPORTUNITIES CORPORATION
1144,61199,TX,453,330,TEXAS OFFICE OF ECONOMIC OPPORTUNITY,BOX 13166 CAPITOL STATION,AUSTIN,TEXAS OFFICE OF ECONOMIC OPPORTUNITY
1145,61202,TX,453,330,UNIVERSITY OF TEXAS,201 EXTENSION BUILDING,AUSTIN,UNIVERSITY OF TEXAS
1146,61207,TX,271,820,COMMUNITY COUNCIL OF SOUTHWEST TEXAS,DRAWER 1709,UVALDE,COMMUNITY COUNCIL OF SOUTHWEST TEXAS
1147,61214,TX,465,1820,VAL VERDE CO COMM ACTION AGENCY,P.O.BOX 1029,DEL RIO,VAL VERDE CO COMM ACTION AGENCY
1148,61216,TX,469,7190,COMMUNITY ACTION COMMITTEE OF VICTORIA,P.O. BOX 2142,VICTORIA,COMMUNITY ACTION COMMITTEE OF VICTORIA
1149,61231,TX,479,3900,LAREDO-WEBB CNT COMMUNITY ACTION AGENCY,2600 CEDAR,LAREDO,LAREDO-WEBB CNT COMMUNITY ACTION AGENCY
1150,61241,TX,485,7490,CA CORP OF WICHITA FALLS & N TEXAS AREA,602 BROAD ST,WICHITA FALLS,CA CORP OF WICHITA FALLS & N TEXAS AREA
1151,61249,TX,491,2620,"WILLIAMSON-BURNET COUNTY OPP, INC.",PO BOX 740,GEORGETOWN,"WILLIAMSON-BURNET COUNTY OPP, INC."
1152,61261,TX,189,5380,CENTRAL PLAINS COMMUNITY ACTION AGENCY,P O BOX 609,PLAINVIEW,CENTRAL PLAINS COMMUNITY ACTION AGENCY
1153,61263,TX,107,1630,CAC FLOYD CROSBY DICKENS KENT COS TEXAS,202 S BERKSHIRE,CROSBYTON,CAC FLOYD CROSBY DICKENS KENT COS TEXAS
1154,61264,TX,107,6720,COMMUNITY ACTION COUNCIL OF NOLAN COUNTY,P O BOX 276 210 ROBERT LEE ST,SWEETWATER,COMMUNITY ACTION COUNCIL OF NOLAN COUNTY
1155,61272,TX,371,2440,PECOS COUNTY COMMUNITY ACTION AGENCY,BOX 1641,FORT STOCKTON,PECOS COUNTY COMMUNITY ACTION AGENCY
1156,61288,TX,141,2190,MEXICAN AMERICAN COMMITTEE HONOR OPP SER,915 E DELTA ST,EL PASO,MEXICAN AMERICAN COMMITTEE HONOR OPP SER
1158,61313,TX,29,6090,GTR SAN ANTONIO FED NGHBRHD COUNCILS,2327 CASTROVILLE ROAD,SAN ANTONIO,GTR SAN ANTONIO FED NGHBRHD COUNCILS
1160,61392,TX,355,1550,CORPUS CHRISTI JOBS FOR PROGRESS INC,4529 LARKSPUR,CORPUS CHRISTI,CORPUS CHRISTI JOBS FOR PROGRESS INC
1166,61475,TX,355,1550,TEXAS TRIAL LAWYERS ASSOC,P O BOX 480,CORPUS CHRISTI,TEXAS TRIAL LAWYERS ASSOC
1168,61501,TX,291,1380,MANPOWER EDUCATION & TRAINING INC,105 EAST HOUSTON,CLEVELAND,MANPOWER EDUCATION & TRAINING INC
1172,61507,TX,305,6870,LLANO ESTACADO FARMWORKERS OF TEJAS INC,P O BOX 671,TAHOKA,LLANO ESTACADO FARMWORKERS OF TEJAS INC
1264,80004,UT,35,1700,STATE OFFICE OF LOCAL AFFAIRS,STATE CAPITAL BUILDING,SALT LAKE CITY,STATE OFFICE OF LOCAL AFFAIRS
1270,80015,UT,35,1700,COMMUNITY HEALTH CENTERS FOUNDATION INC,50 NO MEDICAL DRIVE,SALT LAKE CITY,COMMUNITY HEALTH CENTERS FOUNDATION INC
1274,80020,UT,35,1700,PLANNED PARENTHOOD ASSOC OF UTAH,1212 SOUTH STATE STREET,SALT LAKE CITY,PLANNED PARENTHOOD ASSOC OF UTAH
1277,80030,UT,35,1700,AMERICAN INDIAN COMM ON ALCOHOL AND DRUG,231 EAST 4TH SOUTH STREET,SALT LAKE CITY,AMERICAN INDIAN COMM ON ALCOHOL AND DRUG
1295,80664,UT,35,1700,UTAH MIGRANT COUNCIL,724 SOUTH THIRD STREET EAST,SALT LAKE CITY,UTAH MIGRANT COUNCIL
1305,80794,UT,35,1700,UTAH MANPOWER PLANNING COUNCIL,771 EAST 800 SOUTH,SALT LAKE CITY,UTAH MANPOWER PLANNING COUNCIL
1329,81002,UT,5,990,NORTHERN UTAH COMMUNITY ACTION PROGRAM,179 NORTH MAIN,LOGAN,NORTHERN UTAH COMMUNITY ACTION PROGRAM
1330,81008,UT,11,460,"CAP FOR DAVIS COUNTY AREA, INC.",43 SOUTH MAIN,FARMINGTON,"CAP FOR DAVIS COUNTY AREA, INC."
1331,81012,UT,35,1700,CAP FOR EO SALT LAKE AREA,"2033 S STATE ST, BLD 1-RM 300",SALT LAKE CITY,CAP FOR EO SALT LAKE AREA
1332,81026,UT,35,1700,UNIVERSITY OF UTAH,P O BOX 200,SALT LAKE CITY,UNIVERSITY OF UTAH
1333,81027,UT,35,1700,UTAH SEOO,RM 101 STATE CAPITOL BUILDING,SALT LAKE CITY,UTAH SEOO
1334,81029,UT,49,1560,UTAH COUNTY COMMUNITY ACTION AGENCY,13 EAST CENTER,PROVO,UTAH COUNTY COMMUNITY ACTION AGENCY
1335,81033,UT,47,507,UTE INDIAN TRIBE,UINTAH & OURAY RES-PO BOX 169,FORT DUCHESNE,UTE INDIAN TRIBE
1336,81041,UT,57,1350,"OGDEN AREA CA COMMITTEE, INC.",206 24TH STREET,OGDEN,"OGDEN AREA CA COMMITTEE, INC."
104,10058,VT,23,380,VERMONT COMMUNITY COLLEGE,BOX 81,MONTPELIER,VERMONT COMMUNITY COLLEGE
173,11437,VT,7,790,CHAMPLAIN VALLEY,110 E SPRING ST,WINOOSKI,CHAMPLAIN VALLEY
174,11447,VT,19,410,ORLEANS COUNTY COUNCIL OF SOCIAL AGCY,10 MAIN STREET,NEWPORT,ORLEANS COUNTY COUNCIL OF SOCIAL AGCY
175,11449,VT,21,70,BENNINGTON RUTLAND OPPORTUNITY COUNCIL,PO BOX 81,BENNINGTON,BENNINGTON RUTLAND OPPORTUNITY COUNCIL
176,11452,VT,23,380,"CENTRAL VERMONT CA COUNCIL, INC.",DRAWER H,MONTPELIER,"CENTRAL VERMONT CA COUNCIL, INC."
177,11454,VT,23,380,VERMONT STATE OEO,118 MAIN ST,MONTPELIER,VERMONT STATE OEO
178,11460,VT,25,60,"SO. EASTERN VER C.A., INC. (SEVCA)",9 WESTMINISTER STREET,BELLOWS FALLS,"SO. EASTERN VER C.A., INC. (SEVCA)"
179,11501,VT,7,120,VERMONT LEGAL AID INC.,192 BANK STREET P O BOX 562,BURLINGTON,VERMONT LEGAL AID INC.
307,30005,VA,780,2280,SOUTHERN AGRICULTURAL ASS OF VIRGINIA,POB 734,SOUTH BOSTON,SOUTHERN AGRICULTURAL ASS OF VIRGINIA
308,30006,VA,770,2100,DEMONSTRATION WATER PROJECT INC,1227 PATTERSON  AVE SW,ROANOKE,DEMONSTRATION WATER PROJECT INC
310,30011,VA,79,2310,GREENE CTY EMERGENCY FOOD COUNCIL INC,P O BOX 182,STANDARDSVILLE,GREENE CTY EMERGENCY FOOD COUNCIL INC
311,30012,VA,29,350,CENTRAL VIRGINIA COMM HEALTH CNTR INC,P O BOX 9438,NEW CANTON,CENTRAL VIRGINIA COMM HEALTH CNTR INC
314,30022,VA,830,2630,WILLIAMSBURG-JAMES CITY COUNTY CAA,PO BOX HK,WILLIAMSBURG,WILLIAMSBURG-JAMES CITY COUNTY CAA
315,30024,VA,127,1987,CHARLES CITY-NEW KENT,POST OFFICE BOX 143,PROVIDENCE FORGE,CHARLES CITY-NEW KENT
319,30030,VA,105,1900,LONESOME PINE DEVELOP CORP,131 E WILLOW ROAD,PENNINGTON GAP,LONESOME PINE DEVELOP CORP
324,30039,VA,540,440,CHARLOTTESVILLE-ALBEMARLE LEGAL AID SOC,230 COURT SQUARE,CHARLOTTESVILLE,CHARLOTTESVILLE-ALBEMARLE LEGAL AID SOC
326,30043,VA,49,692,"CENTRAL PIEDMONT ACTION COUNCIL, INC.",PO BOX 22,CUMBERLAND,"CENTRAL PIEDMONT ACTION COUNCIL, INC."
327,30045,VA,540,440,MONTICELLO AREA COMMUNITY ACTION AGENCY,418 4TH ST NE,CHARLOTTESVILLE,MONTICELLO AREA COMMUNITY ACTION AGENCY
403,31004,VA,161,2100,SOUTHWEST VA COMM DEVELOP FUND INC,401 FIRST STREET NW,ROANOKE,SOUTHWEST VA COMM DEVELOP FUND INC
404,31013,VA,27,2492,BUCHANAN-DICKENSON RURAL AREA DEV CORP,PO BOX 65,VANSANT,BUCHANAN-DICKENSON RURAL AREA DEV CORP
405,31020,VA,61,2570,"FAUQUIER COMM ACTION COMMITTEE, INC.",73 LEE ST,WARRENTON,"FAUQUIER COMM ACTION COMMITTEE, INC."
406,31025,VA,67,2110,"FRANKLIN COUNTY COMMUNITY ACTION INC.,",162 FRANKLIN ST,ROCKY MOUNT,"FRANKLIN COUNTY COMMUNITY ACTION INC.,"
407,31033,VA,83,2280,HALIFAX COUNTY COMMUNITY ACTION AGENCY,540 MAIN ST,SOUTH BOSTON,HALIFAX COUNTY COMMUNITY ACTION AGENCY
408,31044,VA,107,1440,LOUDOUN COUNTY CA AGENCY,18 EAST MARKET ST,LEESBURG,LOUDOUN COUNTY CA AGENCY
409,31052,VA,121,500,"NEW RIVER COMMUNITY ACTION, INC.","10 1-2 E MAIN ST, PO BOX 332",CHRISTIANSBURG,"NEW RIVER COMMUNITY ACTION, INC."
410,31062,VA,135,1812,NOTTOWAY CO SCHOOL BOARD,,NOTTOWAY,NOTTOWAY CO SCHOOL BOARD
411,31065,VA,143,460,"PITTSYLVANIA COUNTY COMM ACTION, INC.",PO BOX 936,CHATHAM,"PITTSYLVANIA COUNTY COMM ACTION, INC."
412,31073,VA,167,530,RUSSELL AREA DEVELOPMENT CORPORATION,BOX 217,CLEVELAND,RUSSELL AREA DEVELOPMENT CORPORATION
413,31076,VA,169,1060,"SCOTT COUNTY RURAL AREAS DEV ASSN, INC.",PO BOX 416,GATE CITY,"SCOTT COUNTY RURAL AREAS DEV ASSN, INC."
414,31078,VA,185,2430,TAZEWELL COUNTY DEVELOPMENT CORPORATION,BOX 487,TAZEWELL,TAZEWELL COUNTY DEVELOPMENT CORPORATION
415,31081,VA,191,10,"PROGRESSIVE COMMUNITY CLUB, INC.",200 EAST MAIN ST,ABINGDON,"PROGRESSIVE COMMUNITY CLUB, INC."
416,31090,VA,173,1560,"MOUNTAIN COMMUNITY ACTION PROGRAM, INC.",PO DRAWER 548,MARION,"MOUNTAIN COMMUNITY ACTION PROGRAM, INC."
417,31102,VA,590,720,"COMMUNITY IMPROVEMENT COUNCIL, INC.","PO BOX 1080, 608 UPPER ST",DANVILLE,"COMMUNITY IMPROVEMENT COUNCIL, INC."
418,31107,VA,640,1050,ROOFTOP OF VIRGINIA CAP,PO BOX 853,GALAX,ROOFTOP OF VIRGINIA CAP
419,31110,VA,650,1180,HAMPTON COMMUNITY ACTION AGENCY,918 LA SALLE AVE,HAMPTON,HAMPTON COMMUNITY ACTION AGENCY
420,31114,VA,680,1490,LYNCHBURG COMMUNITY ACTION GROUP INC,512 CLAY ST,LYNCHBURG,LYNCHBURG COMMUNITY ACTION GROUP INC
421,31117,VA,700,1720,NEWPORT NEWS EO COMMITTEE,621 25TH ST,NEWPORT NEWS,NEWPORT NEWS EO COMMITTEE
422,31124,VA,710,1760,SOUTHEASTERN TIDEWATER OPP PROJECT,"415 ST PAUL BLVD, PO BOX 1078",NORFOLK,SOUTHEASTERN TIDEWATER OPP PROJECT
423,31136,VA,760,2060,"RICHMOND COMMUNITY ACTION PROGRAM, INC.",1010 EAST MARSHALL STREET,RICHMOND,"RICHMOND COMMUNITY ACTION PROGRAM, INC."
424,31138,VA,760,2060,DIVISION OF STATE PLANG & COMM AFFAIRS,"1010 MADISON BLDG, 109 GOV ST",RICHMOND,DIVISION OF STATE PLANG & COMM AFFAIRS
425,31141,VA,770,2100,"TAAP IN ROANOKE VALLEY, INC.",702 SHENANDOAH AVE NW,ROANOKE,"TAAP IN ROANOKE VALLEY, INC."
443,31285,VA,760,2060,"VIRGINIA LEAGUE-PLANNED PARENTHOOD,INC.",2009 MONUMENT AVE,RICHMOND,"VIRGINIA LEAGUE-PLANNED PARENTHOOD,INC."
447,31476,VA,175,650,SOUTHAMPTON CTY DEPT OF PUBLIC WELFARE,P O BOX 405,COURTLAND,SOUTHAMPTON CTY DEPT OF PUBLIC WELFARE
452,31495,VA,183,2560,SUSSEX COUNTY IMPROVEMENT ASSOC,POB 152,WAKEFIELD,SUSSEX COUNTY IMPROVEMENT ASSOC
453,31523,VA,510,40,ALEXANDRIA ECONOMIC OPPORTUNITIES COMM,405 CAMERON STREET,ALEXANDRIA,ALEXANDRIA ECONOMIC OPPORTUNITIES COMM
463,31650,VA,169,1750,S.W. VIRGINIA GROWERS COOPERATIVE,P O BOX 298,NICKELSVILLE VA,S.W. VIRGINIA GROWERS COOPERATIVE
1,1,WA,67,1590,WASHINGTON STATE BD OF COMMUNITY COLL ED,PO BOX 1666,OLYMPIA,WASHINGTON STATE BD OF COMMUNITY COLL ED
