Grantmaker Name,Grantmaker State,Recipient Name,Recipient City,Recipient State/Country,Year Authorized,Grant Amount,Support Strategies,Description,Fund_type,Type
The California Endowment,CA,National Hispanic Council on Aging,Washington,DC,2012,25000,Advocacy;Program development;,For Health Home Education and Advocacy Efforts: To advance issue education and advocacy efforts in support of health homes with underserved Latino Elders in California,Community,Mixed
"The Harry and Jeanette Weinberg Foundation, Inc.",MD,National Hispanic Council on Aging,Washington,DC,2014,100000,Program development;,"To support a volunteer outreach and service coordination program for older adults living in Casa Iris, an older adult housing facility, and the surrounding community",Private,Mixed
"The Harry and Jeanette Weinberg Foundation, Inc.",MD,National Hispanic Council on Aging,Washington,DC,2015,50000,Program development;,To provide coordination services to the facility'S 40 residents and to manage a volunteer outreach and service coordination pro gram to older adults living in casa iris and the surrounding community,Private,Mixed
The Merck Company Foundation,NJ,National Hispanic Council on Aging,Washington,DC,2006,35000,,,Private,Mixed
The Robert Wood Johnson Foundation,NJ,National Hispanic Council on Aging,Washington,DC,2017,43242,Program development;,Null,Private,Mixed
"The Wal-Mart Foundation, Inc.",AR,National Hispanic Council on Aging,Washington,DC,2015,250000,Program development;,National Giving - Health/Wellness,Private,Mixed
"The Wal-Mart Foundation, Inc.",AR,National Hispanic Council on Aging,Washington,DC,2014,250000,,,Private,Mixed
"The Wal-Mart Foundation, Inc.",AR,National Hispanic Council on Aging,Washington,DC,2012,200000,,,Private,Mixed
"The Wal-Mart Foundation, Inc.",AR,National Hispanic Council on Aging,Washington,DC,2011,200000,,,Private,Mixed
Verizon Foundation,NJ,National Hispanic Council on Aging,Washington,DC,2012,10000,Continuing support;,,Private,Mixed
Verizon Foundation,NJ,National Hispanic Council on Aging,Washington,DC,2011,20000,,,Private,Mixed
Verizon Foundation,NJ,National Hispanic Council on Aging,Washington,DC,2010,10000,Continuing support;,,Private,Mixed
Verizon Foundation,NJ,National Hispanic Council on Aging,Washington,DC,2009,25000,Continuing support;,,Private,Mixed
Verizon Foundation,NJ,National Hispanic Council on Aging,Washington,DC,2008,15000,Continuing support;,,Private,Mixed
Verizon Foundation,NJ,National Hispanic Council on Aging,Washington,DC,2006,50000,Continuing support;,,Private,Mixed
Verizon Foundation,NJ,National Hispanic Council on Aging,Washington,DC,2005,10000,,,Private,Mixed
United States Forest Service,DC,National Hispanic Environmental Council,Alexandria,,2015,40000,Program development;,Nhec institute grant,Gov,Advocacy
United States Forest Service,DC,National Hispanic Environmental Council,Alexandria,,2014,10000,,Grant nhec ca institute,Gov,Advocacy
"Aetna Foundation, Inc.",CT,National Hispanic Health Foundation,New York City,NY,2007,62000,Faculty and staff development;,For National Hispanic Medical Association Membership Director,Private,Service
"Aetna Foundation, Inc.",CT,National Hispanic Health Foundation,New York City,NY,2007,5000,,For Gala,Private,Service
"Aetna Foundation, Inc.",CT,National Hispanic Health Foundation,New York City,NY,2007,62000,Faculty and staff development;,For National Hispanic Medical Association Membership Director,Private,Service
GE Foundation,CT,National Hispanic Health Foundation,New York City,NY,2014,200000,,,Private,Service
GE Foundation,CT,National Hispanic Health Foundation,New York City,NY,2013,400000,,,Private,Service
Open Society Institute,NY,National Hispanic Health Foundation,New York City,NY,2005,2500,,For national Hispanic scholarship program,Private,Service
Open Society Institute,NY,National Hispanic Health Foundation,New York City,NY,2005,1000,,To provide general support,Private,Service
Open Society Institute,NY,National Hispanic Health Foundation,New York City,NY,2003,5000,,,Private,Service
"The Bristol-Myers Squibb Foundation, Inc.",NY,National Hispanic Health Foundation,New York City,NY,2007,30000,Program development;,For New York Program,Private,Service
"The Bristol-Myers Squibb Foundation, Inc.",NY,National Hispanic Health Foundation,New York City,NY,2007,30000,Program development;,For New York Program,Private,Service
The California Endowment,CA,National Hispanic Health Foundation,New York City,NY,2017,1000,Fundraising;,2016 Hispanic Health Professional Student Scholarship Gala: For sponsorship of an annual fundraising event to support Latino students from California in achieving educational goals in the health professions.,Community,Service
The California Endowment,CA,National Hispanic Health Foundation,New York City,NY,2016,2500,Fundraising;,2015 Hispanic Health Professional Student Gala: For sponsorship of an annual fundraising event to support Latino students from California in achieving educational goals in the health professions.,Community,Service
The California Endowment,CA,National Hispanic Health Foundation,New York City,NY,2015,1000,,2014 Health Professional Student Gala: For sponsorship of an annual event supporting a scholarship program that provides strategies for a healthier Hispanic population and quality care for the underserved throughout California.,Community,Service
The California Endowment,CA,National Hispanic Health Foundation,New York City,NY,2015,5000,Network-building and collaboration;,19TH Annual Conference: For sponsorship of an annual conference supporting California's Hispanic community through health care development and addressing issues to improve the health of Hispanics through leadership and mentoring the next generation of Hispanic physicians.,Community,Service
The California Endowment,CA,National Hispanic Health Foundation,New York City,NY,2014,1500,Annual campaigns; Fundraising; Scholarships;,For 2013 Hispanic Health Professional Student Scholarship Gala: For sponsorship of annual fundraising event to support Latino students from California in achieving educational goals in the health professions.,Community,Service
The California Endowment,CA,National Hispanic Health Foundation,New York City,NY,2014,2500,Fundraising; Scholarships;,For Sixth Annual Scholarship Gala: For sponsorship of event that will support a scholarship program for Hispanic students pursuing health professions in California.,Community,Service
The California Endowment,CA,National Hispanic Health Foundation,New York City,NY,2012,2500,Scholarships;,For 4th Annual California Gala: For sponsorship of event that will support a scholarship program for Hispanic students pursuing health professions in California,Community,Service
The California Endowment,CA,National Hispanic Health Foundation,New York City,NY,2011,3000,,For Disparities and Health Reform,Community,Service
The Commonwealth Fund,NY,National Hispanic Health Foundation,New York City,NY,2014,7500,Fundraising; Scholarships;,For Hispanic Health Professional Student Scholarship and Mentoring Program and 11th Annual Scholarship Gala,Private,Service
The Commonwealth Fund,NY,National Hispanic Health Foundation,New York City,NY,2009,5000,General support;,For Fifth Annual Hispanic Health Professional Student Scholarship Gala Dinner,Private,Service
The Robert Wood Johnson Foundation,NJ,National Hispanic Health Foundation,New York City,NY,2005,20000,Financial sustainability; Capacity-building and technical assistance; Research;,For feasibility study and planning to develop National Hispanic Medical Association's infrastructure and increase membership,Private,Service
"The SunDial Foundation, Inc.",MD,National Hispanic Health Foundation,New York City,NY,2006,1000,,,Private,Service
United Health Foundation,MN,National Hispanic Health Foundation,New York City,NY,2012,100000,Scholarships;,For partner in the Latino Health Scholars Program as part of the Foundation's Diverse Scholarship Initiative,Private,Service
United Health Foundation,MN,National Hispanic Health Foundation,New York City,NY,2011,100000,Continuing support;Scholarships;,For Partners in Latino Health Scholars Program,Private,Service
