Grantmaker.Name,Grantmaker.State,Recipient.Name,Recipient.City,Recipient.State.Country,Year.Authorized,Grant.Amount,Grantmaker.Type,Recipient.Type
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2014,100,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2014,1000,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2014,100,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2014,3555,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2014,2500,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2014,97368,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2014,100,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2014,500,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2014,5550,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2013,94974,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2012,2250,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2012,1500,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2011,1833,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2011,6160,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2010,15000,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2009,20000,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2009,32900,Foundation,CBO
Community Foundation of Jackson Hole,WY,Latino Resource Center,Jackson,WY,2007,10000,Foundation,CBO
Cynthia Hogan Foundation.,,Latino Resource Center,Jackson,WY,2014,1000,Foundation,CBO
Jaquith Family Foundation,WY,Latino Resource Center,Jackson,WY,2012,1000,Foundation,CBO
Journey Charitable Foundation,TX,Latino Resource Center,Jackson,WY,2006,5000,Foundation,CBO
Lucky's Farmers Market Charitable Foundation,DE,Latino Resource Center,Jackson,WY,2015,600,Foundation,CBO
Spirit Dance Foundation,WY,Latino Resource Center,Jackson,WY,2013,1000,Foundation,CBO
The Allstate Foundation,IL,Latino Resource Center,Jackson,WY,2014,1000,Foundation,CBO
The Allstate Foundation,IL,Latino Resource Center,Jackson,WY,2013,1000,Foundation,CBO
The Cheramy Foundation,WY,Latino Resource Center,Jackson,WY,2014,1000,Foundation,CBO
The Cheramy Foundation,WY,Latino Resource Center,Jackson,WY,2013,250,Foundation,CBO
The Free Lunch Foundation,WY,Latino Resource Center,Jackson,WY,2014,50,Foundation,CBO
The Lynn and Foster Friess Family Foundation,WY,Latino Resource Center,Jackson,WY,2009,150,Foundation,CBO
The Lynn and Foster Friess Family Foundation,WY,Latino Resource Center,Jackson,WY,2008,150,Foundation,CBO
The Ruth and Vernon Taylor Foundation,CO,Latino Resource Center,Jackson,WY,2007,1500,Foundation,CBO
United States Internal Revenue Service,DC,Latino Resource Center,Jackson,WY,2015,17100,FED,CBO
United States Internal Revenue Service,DC,Latino Resource Center,Jackson,WY,2015,2900,FED,CBO
United States Internal Revenue Service,DC,Latino Resource Center,Jackson,WY,2014,14400,FED,CBO
United States Internal Revenue Service,DC,Latino Resource Center,Jackson,WY,2014,5600,FED,CBO
Robert R. McCormick Foundation,IL,Latino Resource Organization,Venice,CA,2014,30000,Foundation,CBO
Walton Family Foundation,AR,Latino Resource Organization,Venice,CA,2004,1000,Foundation,CBO
Weingart Foundation,CA,Latino Resource Organization,Venice,CA,2015,15000,Foundation,CBO
Weingart Foundation,CA,Latino Resource Organization,Venice,CA,2014,15000,Foundation,CBO
Community Foundation of Greater Des Moines,IA,Latino Resources,Des Moines,IA,2010,1375,Foundation,CBO
TD Charitable Foundation,ME,Latino Resources Center,Haverhill,MA,2004,12500,Foundation,CBO
Wells Fargo Foundation,MN,Latino Resources Center,Haverhill,MA,2009,1250,Foundation,CBO
Francis Beidler Foundation,IL,Latino Resources Nfp,Evanston,IL,2014,1000,Foundation,CBO
Warren F. WeckJr. Charitable Trust,NC,Latino Scholarship Fund,Philadelphia,PA,2005,2000,Foundation,CBO
Boehringer Ingelheim Cares Foundation,CT,Latino Scholarship Fund Inc,Danbury,CT,2005,5000,Foundation,CBO
Harold & Penny B. Blumenstein Foundation Corporation,MI,Latino Scholarship Fund Inc,Danbury,CT,2012,100,Foundation,CBO
Newtown Savings Bank Foundation.,CT,Latino Scholarship Fund Inc,Danbury,CT,2013,2000,Foundation,CBO
Newtown Savings Bank Foundation.,CT,Latino Scholarship Fund Inc,Danbury,CT,2011,1000,Foundation,CBO
Savings Bank of Danbury Foundation,CT,Latino Scholarship Fund Inc,Danbury,CT,2015,3000,Foundation,CBO
Savings Bank of Danbury Foundation,CT,Latino Scholarship Fund Inc,Danbury,CT,2014,3000,Foundation,CBO
The Allstate Foundation,IL,Latino Scholarship Fund Inc,Danbury,CT,2014,1000,Foundation,CBO
The Allstate Foundation,IL,Latino Scholarship Fund Inc,Danbury,CT,2014,1000,Foundation,CBO
The Allstate Foundation,IL,Latino Scholarship Fund Inc,Danbury,CT,2013,1000,Foundation,CBO
The Allstate Foundation,IL,Latino Scholarship Fund Inc,Danbury,CT,2013,1000,Foundation,CBO
The Allstate Foundation,IL,Latino Scholarship Fund Inc,Danbury,CT,2012,1000,Foundation,CBO
The Allstate Foundation,IL,Latino Scholarship Fund Inc,Danbury,CT,2012,1000,Foundation,CBO
The Allstate Foundation,IL,Latino Scholarship Fund Inc,Danbury,CT,2010,1000,Foundation,CBO
The Allstate Foundation,IL,Latino Scholarship Fund Inc,Danbury,CT,2009,1500,Foundation,CBO
The Allstate Foundation,IL,Latino Scholarship Fund Inc,Danbury,CT,2006,500,Foundation,CBO
The Allstate Foundation,IL,Latino Scholarship Fund Inc,Danbury,CT,2006,500,Foundation,CBO
The October Hill Foundation,CT,Latino Scholarship Fund Inc,Danbury,CT,2011,1000,Foundation,CBO
The October Hill Foundation,CT,Latino Scholarship Fund Inc,Danbury,CT,2009,1000,Foundation,CBO
The October Hill Foundation,CT,Latino Scholarship Fund Inc,Danbury,CT,2008,1000,Foundation,CBO
The October Hill Foundation,CT,Latino Scholarship Fund Inc,Danbury,CT,2005,1000,Foundation,CBO
Shell Oil Company Foundation,TX,Latino Scholastic Achievement Corporation,Montebello,CA,2003,10000,Foundation,CBO
Community Foundation Sonoma County,CA,Latino Service Providers,Windsor,CA,2015,6500,Foundation,CBO
The California Endowment,CA,Latino Service Providers,Windsor,CA,2017,1000,Foundation,CBO
Hendricks Family Foundation,WI,Latino Service Providers Coalition,Beloit,WI,2010,9400,Foundation,CBO
The Stateline Community Foundation,WI,Latino Service Providers Coalition,Beloit,WI,2007,20000,Foundation,CBO
The California Endowment,CA,Latino Social Justice Foundation,Los Angeles,CA,2010,2000,Foundation,Advocacy
Albert & Lillian Small Foundation.,MD,Latino Student Fund,Washington,DC,2007,1500,Foundation,CBO
Albert & Lillian Small Foundation.,MD,Latino Student Fund,Washington,DC,2006,1500,Foundation,CBO
Albert & Lillian Small Foundation.,MD,Latino Student Fund,Washington,DC,2005,1500,Foundation,CBO
Bou Family Foundation,DC,Latino Student Fund,Washington,DC,2008,1000,Foundation,CBO
Brillembourg Ochoa Family Foundation,FL,Latino Student Fund,Washington,DC,2015,500,Foundation,CBO
Building Hope,DC,Latino Student Fund,Washington,DC,2015,5000,Foundation,CBO
Building Hope,DC,Latino Student Fund,Washington,DC,2012,5000,Foundation,CBO
Catto Charitable Foundation,CO,Latino Student Fund,Washington,DC,2006,1000,Foundation,CBO
Catto Charitable Foundation,CO,Latino Student Fund,Washington,DC,2005,2500,Foundation,CBO
Catto Charitable Foundation,CO,Latino Student Fund,Washington,DC,2004,2500,Foundation,CBO
Clark-Winchcole Foundation,MD,Latino Student Fund,Washington,DC,2006,5000,Foundation,CBO
Commonweal Foundation,MD,Latino Student Fund,Washington,DC,2015,20000,Foundation,CBO
Commonweal Foundation,MD,Latino Student Fund,Washington,DC,2014,15000,Foundation,CBO
Commonweal Foundation,MD,Latino Student Fund,Washington,DC,2013,25000,Foundation,CBO
Commonweal Foundation,MD,Latino Student Fund,Washington,DC,2006,15000,Foundation,CBO
Cumming Foundation,WY,Latino Student Fund,Washington,DC,2005,5000,Foundation,CBO
Dan Cameron Family Foundation,NC,Latino Student Fund,Washington,DC,2010,1000,Foundation,CBO
Eugene and Agnes E. Meyer Foundation,DC,Latino Student Fund,Washington,DC,2016,20000,Foundation,CBO
Eugene and Agnes E. Meyer Foundation,DC,Latino Student Fund,Washington,DC,2015,20000,Foundation,CBO
Eugene and Agnes E. Meyer Foundation,DC,Latino Student Fund,Washington,DC,2014,40000,Foundation,CBO
Fidelity Charitable Gift Fund,OH,Latino Student Fund,Washington,DC,2015,30000,Foundation,CBO
Frank Family Foundation,VA,Latino Student Fund,Washington,DC,2015,2400,Foundation,CBO
Grand Rapids Community Foundation,MI,Latino Student Fund,Washington,DC,2015,1000,Foundation,CBO
Hattie M. Strong Foundation,VA,Latino Student Fund,Washington,DC,2015,10000,Foundation,CBO
Hattie M. Strong Foundation,VA,Latino Student Fund,Washington,DC,2014,10000,Foundation,CBO
Hattie M. Strong Foundation,VA,Latino Student Fund,Washington,DC,2008,5500,Foundation,CBO
Hattie M. Strong Foundation,VA,Latino Student Fund,Washington,DC,2006,7000,Foundation,CBO
Heisley Family Foundation,IL,Latino Student Fund,Washington,DC,2010,10000,Foundation,CBO
Heisley Family Foundation,IL,Latino Student Fund,Washington,DC,2008,5000,Foundation,CBO
Heisley Family Foundation,IL,Latino Student Fund,Washington,DC,2007,5000,Foundation,CBO
Herb Block Foundation,DC,Latino Student Fund,Washington,DC,2016,5000,Foundation,CBO
Herb Block Foundation,DC,Latino Student Fund,Washington,DC,2015,5000,Foundation,CBO
Lillian S. Wells Foundation,FL,Latino Student Fund,Washington,DC,2015,10000,Foundation,CBO
Lillian S. Wells Foundation,FL,Latino Student Fund,Washington,DC,2014,10000,Foundation,CBO
Lillian S. Wells Foundation,FL,Latino Student Fund,Washington,DC,2013,10000,Foundation,CBO
M&T Charitable Foundation,NY,Latino Student Fund,Washington,DC,2014,3800,Foundation,CBO
M&T Charitable Foundation,NY,Latino Student Fund,Washington,DC,2011,3750,Foundation,CBO
M&T Charitable Foundation,NY,Latino Student Fund,Washington,DC,2010,2500,Foundation,CBO
Mead Family Foundation,MD,Latino Student Fund,Washington,DC,2007,10000,Foundation,CBO
New York Life Foundation,NY,Latino Student Fund,Washington,DC,2013,3000,Foundation,CBO
Philip L. Graham Fund,VA,Latino Student Fund,Washington,DC,2014,35000,Foundation,CBO
Philip L. Graham Fund,VA,Latino Student Fund,Washington,DC,2006,10000,Foundation,CBO
Rochester Area Community Foundation,NY,Latino Student Fund,Washington,DC,2016,5000,Foundation,CBO
Sami and Annie Totah Family Foundation,MD,Latino Student Fund,Washington,DC,2009,3700,Foundation,CBO
Schwab Charitable Fund,CA,Latino Student Fund,Washington,DC,2014,5000,Foundation,CBO
Sidgmore Family Foundation,MD,Latino Student Fund,Washington,DC,2008,1000,Foundation,CBO
Sprint Foundation,KS,Latino Student Fund,Washington,DC,2007,5000,Foundation,CBO
SunTrust Foundation,FL,Latino Student Fund,Washington,DC,2011,2500,Foundation,CBO
SunTrust Foundation,FL,Latino Student Fund,Washington,DC,2010,2500,Foundation,CBO
SunTrust Foundation,FL,Latino Student Fund,Washington,DC,2009,2500,Foundation,CBO
TD Charitable Foundation,ME,Latino Student Fund,Washington,DC,2016,3500,Foundation,CBO
TD Charitable Foundation,ME,Latino Student Fund,Washington,DC,2015,3500,Foundation,CBO
TD Charitable Foundation,ME,Latino Student Fund,Washington,DC,2014,3500,Foundation,CBO
TD Charitable Foundation,ME,Latino Student Fund,Washington,DC,2013,5000,Foundation,CBO
TD Charitable Foundation,ME,Latino Student Fund,Washington,DC,2011,3000,Foundation,CBO
TD Charitable Foundation,ME,Latino Student Fund,Washington,DC,2009,5000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Latino Student Fund,Washington,DC,2010,10000,Foundation,CBO
The Charles Delmar Foundation,VA,Latino Student Fund,Washington,DC,2005,2000,Foundation,CBO
The CityBridge Foundation,DC,Latino Student Fund,Washington,DC,2014,1000,Foundation,CBO
The Community Foundation of Middle Tennessee,TN,Latino Student Fund,Washington,DC,2009,5000,Foundation,CBO
The Crimsonbridge Foundation,MD,Latino Student Fund,Washington,DC,2016,32500,Foundation,CBO
The Grainger Foundation.,IL,Latino Student Fund,Washington,DC,2015,25000,Foundation,CBO
The Grainger Foundation.,IL,Latino Student Fund,Washington,DC,2014,7500,Foundation,CBO
The Grainger Foundation.,IL,Latino Student Fund,Washington,DC,2013,10000,Foundation,CBO
The Greater Washington Community Foundation,DC,Latino Student Fund,Washington,DC,2016,5000,Foundation,CBO
The Greater Washington Community Foundation,DC,Latino Student Fund,Washington,DC,2016,50000,Foundation,CBO
The Greater Washington Community Foundation,DC,Latino Student Fund,Washington,DC,2014,1000,Foundation,CBO
The Greater Washington Community Foundation,DC,Latino Student Fund,Washington,DC,2013,1000,Foundation,CBO
The Greater Washington Community Foundation,DC,Latino Student Fund,Washington,DC,2013,500,Foundation,CBO
The Greater Washington Community Foundation,DC,Latino Student Fund,Washington,DC,2011,25000,Foundation,CBO
The Greater Washington Community Foundation,DC,Latino Student Fund,Washington,DC,2011,1000,Foundation,CBO
The Greater Washington Community Foundation,DC,Latino Student Fund,Washington,DC,2010,1000,Foundation,CBO
The Greater Washington Community Foundation,DC,Latino Student Fund,Washington,DC,2009,25000,Foundation,CBO
The Greater Washington Community Foundation,DC,Latino Student Fund,Washington,DC,2009,4500,Foundation,CBO
The Greater Washington Community Foundation,DC,Latino Student Fund,Washington,DC,2009,1000,Foundation,CBO
The Greater Washington Community Foundation,DC,Latino Student Fund,Washington,DC,2008,25000,Foundation,CBO
The Greater Washington Community Foundation,DC,Latino Student Fund,Washington,DC,2008,1000,Foundation,CBO
The Greater Washington Community Foundation,DC,Latino Student Fund,Washington,DC,2007,1000,Foundation,CBO
The Greater Washington Community Foundation,DC,Latino Student Fund,Washington,DC,2004,7000,Foundation,CBO
The Greater Washington Community Foundation,DC,Latino Student Fund,Washington,DC,2003,500,Foundation,CBO
The Jerold J. and Marjorie N. Principato Foundation.,MD,Latino Student Fund,Washington,DC,2014,100,Foundation,CBO
The Jerold J. and Marjorie N. Principato Foundation.,MD,Latino Student Fund,Washington,DC,2013,2000,Foundation,CBO
The Jerold J. and Marjorie N. Principato Foundation.,MD,Latino Student Fund,Washington,DC,2006,250,Foundation,CBO
The PNC Foundation,PA,Latino Student Fund,Washington,DC,2008,5000,Foundation,CBO
The Robert Benson MeyerJr. Foundation,MD,Latino Student Fund,Washington,DC,2015,1000,Foundation,CBO
The Robert Benson MeyerJr. Foundation,MD,Latino Student Fund,Washington,DC,2014,500,Foundation,CBO
The Robert Benson MeyerJr. Foundation,MD,Latino Student Fund,Washington,DC,2014,500,Foundation,CBO
The Robert Benson MeyerJr. Foundation,MD,Latino Student Fund,Washington,DC,2011,1000,Foundation,CBO
The Robert Benson MeyerJr. Foundation,MD,Latino Student Fund,Washington,DC,2010,1000,Foundation,CBO
The Robert Benson MeyerJr. Foundation,MD,Latino Student Fund,Washington,DC,2009,1000,Foundation,CBO
The Robert Benson MeyerJr. Foundation,MD,Latino Student Fund,Washington,DC,2006,500,Foundation,CBO
The Wal-Mart Foundation,AR,Latino Student Fund,Washington,DC,2013,25000,Foundation,CBO
The Zients Family Foundation,DC,Latino Student Fund,Washington,DC,2007,500,Foundation,CBO
The Zients Family Foundation,DC,Latino Student Fund,Washington,DC,2005,1000,Foundation,CBO
Tides Foundation,CA,Latino Student Fund,Washington,DC,2015,8000,Foundation,CBO
Verizon Foundation,NJ,Latino Student Fund,Washington,DC,2015,10000,Foundation,CBO
Verizon Foundation,NJ,Latino Student Fund,Washington,DC,2013,10000,Foundation,CBO
Vradenburg Foundation,DC,Latino Student Fund,Washington,DC,2009,1000,Foundation,CBO
Wells Fargo Foundation,MN,Latino Student Fund,Washington,DC,2015,10000,Foundation,CBO
Worldwide Small Change Foundation,AZ,Latino Student Fund,Washington,DC,2014,2500,Foundation,CBO
McCune Charitable Foundation,NM,Latino Sustainability Institute,Albuquerque,NM,2008,20000,Foundation,CBO
TD Charitable Foundation,ME,Latino U College Access,White Plains,NY,2017,7500,Foundation,CBO
Westchester Community Foundation,NY,Latino U College Access,White Plains,NY,2016,10000,Foundation,CBO
Westchester Community Foundation,NY,Latino U College Access,White Plains,NY,2015,10000,Foundation,CBO
Exchange Bank Foundation,CA,Latino Unidos Del Condado De Sonoma,Santa Rosa,CA,2014,3000,Foundation,CBO
Trione Foundation,CA,Latino Unidos Del Condado De Sonoma,Santa Rosa,CA,2015,22500,Foundation,CBO
Wells Fargo Foundation,MN,Latino Unidos Del Condado De Sonoma,Santa Rosa,CA,2015,15000,Foundation,CBO
Wells Fargo Foundation,MN,Latino Unidos Del Condado De Sonoma,Santa Rosa,CA,2014,15000,Foundation,CBO
Wells Fargo Foundation,MN,Latino Unidos Del Condado De Sonoma,Santa Rosa,CA,2013,10000,Foundation,CBO
The Grainger Foundation.,IL,Latino Youth for Higher Education Program,Long Island City,NY,2014,4000,Foundation,CBO
Marguerite Casey Foundation,WA,Latino/a Educational Achievement Project,Issaquah,WA,2006,40000,Foundation,CBO
Marguerite Casey Foundation,WA,Latino/a Educational Achievement Project,Issaquah,WA,2005,25000,Foundation,CBO
Marguerite Casey Foundation,WA,Latino/a Educational Achievement Project,Issaquah,WA,2004,25000,Foundation,CBO
Edwin Gould Foundation,NY,Long Beach Latino Civic Association,Long Beach,NY,2014,500,Foundation,Advocacy
Hispanics in Philanthropy,CA,Long Beach Latino Civic Association,Long Beach,NY,2005,15000,Foundation,Advocacy
Long Island Community Foundation,NY,Long Beach Latino Civic Association,Long Beach,NY,2016,15000,Foundation,Advocacy
The Michelle O'Neill Foundation,NY,Long Beach Latino Civic Association,Long Beach,NY,2015,100,Foundation,Advocacy
